season,week,season_type,game_label,game_date,ne_home_away,opponent,quarter,category,player,completions,attempts,pass_yards,interceptions,pass_td,carries,rush_yards,rush_td,targets,receptions,rec_yards,rec_td
1991,6,REG,"1991 Week 6","October 6",Home,"Miami Dolphins",Q3,Rushing,"Hugh Millen",,,,,,2,2,0,,,,
1991,6,REG,"1991 Week 6","October 6",Home,"Miami Dolphins",Q3,Receiving,"Irving Fryar",,,,,,,,,4,2,17,0
1991,6,REG,"1991 Week 6","October 6",Home,"Miami Dolphins",Q3,Receiving,"John Stephens",,,,,,,,,1,1,10,0
1991,6,REG,"1991 Week 6","October 6",Home,"Miami Dolphins",Q3,Receiving,"Marv Cook",,,,,,,,,1,1,7,0
1991,6,REG,"1991 Week 6","October 6",Home,"Miami Dolphins",Q3,Receiving,"Greg McMurtry",,,,,,,,,1,1,5,0
1991,6,REG,"1991 Week 6","October 6",Home,"Miami Dolphins",Q3,Receiving,"Marvin Allen",,,,,,,,,1,0,0,0
1991,6,REG,"1991 Week 6","October 6",Home,"Miami Dolphins",Q4,Passing,"Hugh Millen",5,7,67,0,0,,,,,,,
1991,6,REG,"1991 Week 6","October 6",Home,"Miami Dolphins",Q4,Rushing,"Jon Vaughn",,,,,,1,3,0,,,,
1991,6,REG,"1991 Week 6","October 6",Home,"Miami Dolphins",Q4,Receiving,"Michael Timpson",,,,,,,,,1,1,27,0
1991,6,REG,"1991 Week 6","October 6",Home,"Miami Dolphins",Q4,Receiving,"Marv Cook",,,,,,,,,2,2,20,0
1991,6,REG,"1991 Week 6","October 6",Home,"Miami Dolphins",Q4,Receiving,"Irving Fryar",,,,,,,,,1,1,17,0
1991,6,REG,"1991 Week 6","October 6",Home,"Miami Dolphins",Q4,Receiving,"Jon Vaughn",,,,,,,,,1,1,3,0
1991,6,REG,"1991 Week 6","October 6",Home,"Miami Dolphins",Q4,Receiving,"Greg McMurtry",,,,,,,,,2,0,0,0
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",Q1,Passing,"Hugh Millen",5,7,70,0,1,,,,,,,
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",Q1,Rushing,"John Stephens",,,,,,5,7,0,,,,
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",Q1,Rushing,"Leonard Russell",,,,,,2,5,0,,,,
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",Q1,Receiving,"Irving Fryar",,,,,,,,,5,3,41,0
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",Q1,Receiving,"Greg McMurtry",,,,,,,,,1,1,18,1
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",Q1,Receiving,"Michael Timpson",,,,,,,,,1,1,11,0
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",Q2,Passing,"Hugh Millen",5,7,80,0,0,,,,,,,
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",Q2,Rushing,"Leonard Russell",,,,,,5,7,1,,,,
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",Q2,Rushing,"Jon Vaughn",,,,,,1,6,0,,,,
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",Q2,Rushing,"Ivy Joe Hunter",,,,,,1,1,0,,,,
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",Q2,Receiving,"Irving Fryar",,,,,,,,,3,1,33,0
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",Q2,Receiving,"Greg McMurtry",,,,,,,,,1,1,24,0
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",Q2,Receiving,"Marv Cook",,,,,,,,,2,2,14,0
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",Q2,Receiving,"Leonard Russell",,,,,,,,,1,1,9,0
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",Q3,Passing,"Hugh Millen",2,4,28,0,0,,,,,,,
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",Q3,Rushing,"Leonard Russell",,,,,,2,25,0,,,,
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",Q3,Rushing,"John Stephens",,,,,,1,-1,0,,,,
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",Q3,Receiving,"Irving Fryar",,,,,,,,,1,1,26,0
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",Q3,Receiving,"John Stephens",,,,,,,,,1,1,2,0
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",Q3,Receiving,"Greg McMurtry",,,,,,,,,1,0,0,0
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",Q3,Receiving,"Leonard Russell",,,,,,,,,1,0,0,0
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",Q4,Passing,"Hugh Millen",2,4,27,0,0,,,,,,,
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",Q4,Rushing,"Leonard Russell",,,,,,10,20,0,,,,
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",Q4,Receiving,"Irving Fryar",,,,,,,,,2,1,18,0
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",Q4,Receiving,"Marv Cook",,,,,,,,,1,1,9,0
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",Q4,Receiving,"Greg McMurtry",,,,,,,,,1,0,0,0
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",OT,Passing,"Hugh Millen",8,10,121,1,0,,,,,,,
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",OT,Rushing,"Leonard Russell",,,,,,6,21,0,,,,
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",OT,Rushing,"John Stephens",,,,,,3,6,0,,,,
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",OT,Rushing,"Ivy Joe Hunter",,,,,,1,0,0,,,,
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",OT,Receiving,"Irving Fryar",,,,,,,,,4,3,43,0
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",OT,Receiving,"Marv Cook",,,,,,,,,3,3,34,0
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",OT,Receiving,"Greg McMurtry",,,,,,,,,2,1,27,0
1991,8,REG,"1991 Week 8","October 20",Home,"Minnesota Vikings",OT,Receiving,"Ben Coates",,,,,,,,,1,1,17,0
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q1,Passing,"Hugh Millen",2,4,20,0,0,,,,,,,
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q1,Rushing,"John Stephens",,,,,,1,12,0,,,,
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q1,Rushing,"Leonard Russell",,,,,,4,8,0,,,,
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q1,Rushing,"Hugh Millen",,,,,,1,0,0,,,,
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q1,Receiving,"Leonard Russell",,,,,,,,,1,1,10,0
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q1,Receiving,"Marv Cook",,,,,,,,,1,1,10,0
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q1,Receiving,"Greg McMurtry",,,,,,,,,1,0,0,0
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q1,Receiving,"Irving Fryar",,,,,,,,,1,0,0,0
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q2,Passing,"Hugh Millen",3,4,14,0,0,,,,,,,
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q2,Rushing,"Leonard Russell",,,,,,5,33,0,,,,
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q2,Rushing,"Irving Fryar",,,,,,1,9,0,,,,
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q2,Rushing,"Hugh Millen",,,,,,2,4,0,,,,
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q2,Rushing,"Ivy Joe Hunter",,,,,,1,3,0,,,,
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q2,Receiving,"Irving Fryar",,,,,,,,,1,1,8,0
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q2,Receiving,"Marv Cook",,,,,,,,,1,1,7,0
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q2,Receiving,"Leonard Russell",,,,,,,,,2,1,-1,0
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q3,Passing,"Hugh Millen",5,7,56,0,0,,,,,,,
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q3,Rushing,"Leonard Russell",,,,,,3,25,0,,,,
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q3,Rushing,"John Stephens",,,,,,2,8,0,,,,
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q3,Receiving,"John Stephens",,,,,,,,,1,1,22,0
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q3,Receiving,"Greg McMurtry",,,,,,,,,1,1,14,0
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q3,Receiving,"Marv Cook",,,,,,,,,2,1,8,0
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q3,Receiving,"Ivy Joe Hunter",,,,,,,,,1,1,7,0
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q3,Receiving,"Irving Fryar",,,,,,,,,2,1,5,0
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q4,Passing,"Hugh Millen",7,10,74,0,0,,,,,,,
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q4,Rushing,"Leonard Russell",,,,,,5,23,0,,,,
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q4,Rushing,"Hugh Millen",,,,,,2,16,0,,,,
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q4,Rushing,"John Stephens",,,,,,2,0,0,,,,
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q4,Receiving,"Greg McMurtry",,,,,,,,,3,2,20,0
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q4,Receiving,"Irving Fryar",,,,,,,,,3,2,20,0
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q4,Receiving,"Marv Cook",,,,,,,,,3,2,18,0
1991,9,REG,"1991 Week 9","October 27",Home,"Denver Broncos",Q4,Receiving,"Michael Timpson",,,,,,,,,1,1,16,0
1991,10,REG,"1991 Week 10","November 3",Away,"Buffalo Bills",Q1,Passing,"Hugh Millen",2,4,16,0,0,,,,,,,
1991,10,REG,"1991 Week 10","November 3",Away,"Buffalo Bills",Q1,Rushing,"Leonard Russell",,,,,,9,45,0,,,,
1991,10,REG,"1991 Week 10","November 3",Away,"Buffalo Bills",Q1,Rushing,"Ivy Joe Hunter",,,,,,2,5,0,,,,
1991,10,REG,"1991 Week 10","November 3",Away,"Buffalo Bills",Q1,Receiving,"Irving Fryar",,,,,,,,,3,1,9,0
1991,10,REG,"1991 Week 10","November 3",Away,"Buffalo Bills",Q1,Receiving,"Ivy Joe Hunter",,,,,,,,,1,1,7,0
1991,10,REG,"1991 Week 10","November 3",Away,"Buffalo Bills",Q2,Passing,"Hugh Millen",4,8,35,0,0,,,,,,,
1991,10,REG,"1991 Week 10","November 3",Away,"Buffalo Bills",Q2,Rushing,"Leonard Russell",,,,,,6,33,0,,,,
1991,10,REG,"1991 Week 10","November 3",Away,"Buffalo Bills",Q2,Receiving,"Ben Coates",,,,,,,,,3,3,24,0
1991,10,REG,"1991 Week 10","November 3",Away,"Buffalo Bills",Q2,Receiving,"Irving Fryar",,,,,,,,,3,1,11,0
1991,10,REG,"1991 Week 10","November 3",Away,"Buffalo Bills",Q2,Receiving,"Marv Cook",,,,,,,,,1,0,0,0
1991,10,REG,"1991 Week 10","November 3",Away,"Buffalo Bills",Q2,Receiving,"Jon Vaughn",,,,,,,,,1,0,0,0
1991,10,REG,"1991 Week 10","November 3",Away,"Buffalo Bills",Q3,Passing,"Hugh Millen",4,9,70,0,0,,,,,,,
1991,10,REG,"1991 Week 10","November 3",Away,"Buffalo Bills",Q3,Rushing,"Leonard Russell",,,,,,6,7,1,,,,
1991,10,REG,"1991 Week 10","November 3",Away,"Buffalo Bills",Q3,Rushing,"Ivy Joe Hunter",,,,,,1,7,0,,,,
1991,10,REG,"1991 Week 10","November 3",Away,"Buffalo Bills",Q3,Rushing,"John Stephens",,,,,,1,4,0,,,,
1991,10,REG,"1991 Week 10","November 3",Away,"Buffalo Bills",Q3,Receiving,"Greg McMurtry",,,,,,,,,2,1,40,0
1991,10,REG,"1991 Week 10","November 3",Away,"Buffalo Bills",Q3,Receiving,"Irving Fryar",,,,,,,,,3,1,23,0
1991,10,REG,"1991 Week 10","November 3",Away,"Buffalo Bills",Q3,Receiving,"Leonard Russell",,,,,,,,,2,2,7,0
1991,10,REG,"1991 Week 10","November 3",Away,"Buffalo Bills",Q3,Receiving,"Marv Cook",,,,,,,,,2,0,0,0
1991,10,REG,"1991 Week 10","November 3",Away,"Buffalo Bills",Q4,Passing,"Hugh Millen",4,9,56,1,0,,,,,,,
1991,10,REG,"1991 Week 10","November 3",Away,"Buffalo Bills",Q4,Rushing,"Leonard Russell",,,,,,6,21,1,,,,
1991,10,REG,"1991 Week 10","November 3",Away,"Buffalo Bills",Q4,Receiving,"Irving Fryar",,,,,,,,,3,2,30,0
1991,10,REG,"1991 Week 10","November 3",Away,"Buffalo Bills",Q4,Receiving,"Ben Coates",,,,,,,,,1,1,17,0
1991,10,REG,"1991 Week 10","November 3",Away,"Buffalo Bills",Q4,Receiving,"Ivy Joe Hunter",,,,,,,,,1,1,9,0
1991,10,REG,"1991 Week 10","November 3",Away,"Buffalo Bills",Q4,Receiving,"John Stephens",,,,,,,,,1,0,0,0
1991,10,REG,"1991 Week 10","November 3",Away,"Buffalo Bills",Q4,Receiving,"Marv Cook",,,,,,,,,2,0,0,0
1991,10,REG,"1991 Week 10","November 3",Away,"Buffalo Bills",Q4,Receiving,"Marvin Allen",,,,,,,,,1,0,0,0
1991,11,REG,"1991 Week 11","November 10",Away,"Miami Dolphins",Q1,Passing,"Hugh Millen",4,6,60,1,0,,,,,,,
1991,11,REG,"1991 Week 11","November 10",Away,"Miami Dolphins",Q1,Rushing,"Leonard Russell",,,,,,6,12,0,,,,
1991,11,REG,"1991 Week 11","November 10",Away,"Miami Dolphins",Q1,Rushing,"Hugh Millen",,,,,,1,8,0,,,,
1991,11,REG,"1991 Week 11","November 10",Away,"Miami Dolphins",Q1,Rushing,"Ivy Joe Hunter",,,,,,1,1,0,,,,
1991,11,REG,"1991 Week 11","November 10",Away,"Miami Dolphins",Q1,Rushing,"Michael Timpson",,,,,,1,-4,0,,,,
1991,11,REG,"1991 Week 11","November 10",Away,"Miami Dolphins",Q1,Receiving,"Greg McMurtry",,,,,,,,,3,3,44,0
1991,11,REG,"1991 Week 11","November 10",Away,"Miami Dolphins",Q1,Receiving,"Marv Cook",,,,,,,,,1,1,16,0
1991,11,REG,"1991 Week 11","November 10",Away,"Miami Dolphins",Q1,Receiving,"Irving Fryar",,,,,,,,,2,0,0,0
1991,11,REG,"1991 Week 11","November 10",Away,"Miami Dolphins",Q2,Passing,"Hugh Millen",4,5,51,0,0,,,,,,,
1991,11,REG,"1991 Week 11","November 10",Away,"Miami Dolphins",Q2,Rushing,"John Stephens",,,,,,4,14,0,,,,
1991,11,REG,"1991 Week 11","November 10",Away,"Miami Dolphins",Q2,Rushing,"Leonard Russell",,,,,,5,8,0,,,,
1991,11,REG,"1991 Week 11","November 10",Away,"Miami Dolphins",Q2,Receiving,"Ivy Joe Hunter",,,,,,,,,2,2,42,0
1991,11,REG,"1991 Week 11","November 10",Away,"Miami Dolphins",Q2,Receiving,"Irving Fryar",,,,,,,,,2,1,7,0
1991,11,REG,"1991 Week 11","November 10",Away,"Miami Dolphins",Q2,Receiving,"John Stephens",,,,,,,,,1,1,2,0
1991,11,REG,"1991 Week 11","November 10",Away,"Miami Dolphins",Q3,Passing,"Hugh Millen",6,6,79,0,1,,,,,,,
1991,11,REG,"1991 Week 11","November 10",Away,"Miami Dolphins",Q3,Rushing,"Leonard Russell",,,,,,4,22,0,,,,
1991,11,REG,"1991 Week 11","November 10",Away,"Miami Dolphins",Q3,Rushing,"Ivy Joe Hunter",,,,,,2,8,0,,,,
1991,11,REG,"1991 Week 11","November 10",Away,"Miami Dolphins",Q3,Receiving,"Irving Fryar",,,,,,,,,2,2,44,1
1991,11,REG,"1991 Week 11","November 10",Away,"Miami Dolphins",Q3,Receiving,"John Stephens",,,,,,,,,1,1,24,0
1991,11,REG,"1991 Week 11","November 10",Away,"Miami Dolphins",Q3,Receiving,"Leonard Russell",,,,,,,,,1,1,8,0
1991,11,REG,"1991 Week 11","November 10",Away,"Miami Dolphins",Q3,Receiving,"Marv Cook",,,,,,,,,1,1,5,0
1991,11,REG,"1991 Week 11","November 10",Away,"Miami Dolphins",Q3,Receiving,"Ivy Joe Hunter",,,,,,,,,1,1,-2,0
1991,11,REG,"1991 Week 11","November 10",Away,"Miami Dolphins",Q4,Passing,"Hugh Millen",6,9,67,0,1,,,,,,,
1991,11,REG,"1991 Week 11","November 10",Away,"Miami Dolphins",Q4,Rushing,"Leonard Russell",,,,,,4,15,0,,,,
1991,11,REG,"1991 Week 11","November 10",Away,"Miami Dolphins",Q4,Receiving,"Marv Cook",,,,,,,,,4,2,34,1
1991,11,REG,"1991 Week 11","November 10",Away,"Miami Dolphins",Q4,Receiving,"Michael Timpson",,,,,,,,,1,1,22,0
1991,11,REG,"1991 Week 11","November 10",Away,"Miami Dolphins",Q4,Receiving,"Leonard Russell",,,,,,,,,1,1,6,0
1991,11,REG,"1991 Week 11","November 10",Away,"Miami Dolphins",Q4,Receiving,"Irving Fryar",,,,,,,,,1,1,5,0
1991,11,REG,"1991 Week 11","November 10",Away,"Miami Dolphins",Q4,Receiving,"Ivy Joe Hunter",,,,,,,,,1,0,0,0
1991,11,REG,"1991 Week 11","November 10",Away,"Miami Dolphins",Q4,Receiving,"John Stephens",,,,,,,,,1,1,0,0
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q1,Passing,"Hugh Millen",2,2,23,0,0,,,,,,,
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q1,Rushing,"Leonard Russell",,,,,,3,4,0,,,,
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q1,Rushing,"John Stephens",,,,,,1,4,0,,,,
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q1,Receiving,"Marv Cook",,,,,,,,,1,1,19,0
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q1,Receiving,"Irving Fryar",,,,,,,,,1,1,4,0
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q2,Passing,"Hugh Millen",4,7,32,1,0,,,,,,,
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q2,Rushing,"Jon Vaughn",,,,,,1,6,0,,,,
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q2,Rushing,"Leonard Russell",,,,,,3,2,0,,,,
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q2,Receiving,"Marv Cook",,,,,,,,,2,2,25,0
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q2,Receiving,"Ben Coates",,,,,,,,,1,1,7,0
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q2,Receiving,"Leonard Russell",,,,,,,,,1,1,0,0
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q2,Receiving,"Greg McMurtry",,,,,,,,,1,0,0,0
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q2,Receiving,"Irving Fryar",,,,,,,,,2,0,0,0
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q3,Passing,"Hugh Millen",12,16,139,0,0,,,,,,,
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q3,Passing,"Jon Vaughn",0,1,0,0,0,,,,,,,
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q3,Rushing,"Jon Vaughn",,,,,,3,24,0,,,,
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q3,Rushing,"Hugh Millen",,,,,,2,14,0,,,,
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q3,Rushing,"John Stephens",,,,,,1,9,0,,,,
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q3,Rushing,"Leonard Russell",,,,,,1,2,0,,,,
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q3,Receiving,"Greg McMurtry",,,,,,,,,5,4,52,0
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q3,Receiving,"Irving Fryar",,,,,,,,,3,3,36,0
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q3,Receiving,"Marv Cook",,,,,,,,,5,2,23,0
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q3,Receiving,"Michael Timpson",,,,,,,,,1,1,19,0
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q3,Receiving,"Jon Vaughn",,,,,,,,,2,2,9,0
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q3,Receiving,"Ben Coates",,,,,,,,,1,0,0,0
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q4,Passing,"Hugh Millen",12,18,178,0,1,,,,,,,
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q4,Rushing,"Jon Vaughn",,,,,,6,13,2,,,,
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q4,Rushing,"Leonard Russell",,,,,,1,-3,0,,,,
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q4,Receiving,"Irving Fryar",,,,,,,,,5,4,103,1
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q4,Receiving,"Greg McMurtry",,,,,,,,,3,3,42,0
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q4,Receiving,"Marv Cook",,,,,,,,,3,3,22,0
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q4,Receiving,"Michael Timpson",,,,,,,,,5,1,18,0
1991,12,REG,"1991 Week 12","November 17",Home,"New York Jets",Q4,Receiving,"Jon Vaughn",,,,,,,,,2,1,-7,0
1991,13,REG,"1991 Week 13","November 24",Home,"Buffalo Bills",Q1,Passing,"Hugh Millen",2,8,23,0,0,,,,,,,
1991,13,REG,"1991 Week 13","November 24",Home,"Buffalo Bills",Q1,Rushing,"Leonard Russell",,,,,,3,13,0,,,,
1991,13,REG,"1991 Week 13","November 24",Home,"Buffalo Bills",Q1,Rushing,"Ivy Joe Hunter",,,,,,1,2,0,,,,
1991,13,REG,"1991 Week 13","November 24",Home,"Buffalo Bills",Q1,Receiving,"Marv Cook",,,,,,,,,2,1,12,0
1991,13,REG,"1991 Week 13","November 24",Home,"Buffalo Bills",Q1,Receiving,"Irving Fryar",,,,,,,,,6,1,11,0
1991,13,REG,"1991 Week 13","November 24",Home,"Buffalo Bills",Q2,Passing,"Hugh Millen",5,13,93,1,1,,,,,,,
1991,13,REG,"1991 Week 13","November 24",Home,"Buffalo Bills",Q2,Rushing,"Leonard Russell",,,,,,6,38,0,,,,
1991,13,REG,"1991 Week 13","November 24",Home,"Buffalo Bills",Q2,Rushing,"John Stephens",,,,,,3,4,0,,,,
1991,13,REG,"1991 Week 13","November 24",Home,"Buffalo Bills",Q2,Receiving,"Irving Fryar",,,,,,,,,7,2,61,1
1991,13,REG,"1991 Week 13","November 24",Home,"Buffalo Bills",Q2,Receiving,"Michael Timpson",,,,,,,,,3,1,19,0
1991,13,REG,"1991 Week 13","November 24",Home,"Buffalo Bills",Q2,Receiving,"Marv Cook",,,,,,,,,1,1,10,0
1991,13,REG,"1991 Week 13","November 24",Home,"Buffalo Bills",Q2,Receiving,"John Stephens",,,,,,,,,1,1,3,0
1991,13,REG,"1991 Week 13","November 24",Home,"Buffalo Bills",Q2,Receiving,"Ben Coates",,,,,,,,,1,0,0,0
1991,13,REG,"1991 Week 13","November 24",Home,"Buffalo Bills",Q3,Passing,"Hugh Millen",7,8,50,0,0,,,,,,,
1991,13,REG,"1991 Week 13","November 24",Home,"Buffalo Bills",Q3,Rushing,"Leonard Russell",,,,,,5,17,0,,,,
1991,13,REG,"1991 Week 13","November 24",Home,"Buffalo Bills",Q3,Rushing,"John Stephens",,,,,,2,5,0,,,,
1991,13,REG,"1991 Week 13","November 24",Home,"Buffalo Bills",Q3,Receiving,"Greg McMurtry",,,,,,,,,3,3,27,0
1991,13,REG,"1991 Week 13","November 24",Home,"Buffalo Bills",Q3,Receiving,"Marv Cook",,,,,,,,,2,2,12,0
1991,13,REG,"1991 Week 13","November 24",Home,"Buffalo Bills",Q3,Receiving,"Ben Coates",,,,,,,,,1,1,11,0
1991,13,REG,"1991 Week 13","November 24",Home,"Buffalo Bills",Q3,Receiving,"John Stephens",,,,,,,,,2,2,11,0
1991,13,REG,"1991 Week 13","November 24",Home,"Buffalo Bills",Q3,Receiving,"Irving Fryar",,,,,,,,,1,0,0,0
1991,13,REG,"1991 Week 13","November 24",Home,"Buffalo Bills",Q4,Passing,"Hugh Millen",6,10,97,1,0,,,,,,,
1991,13,REG,"1991 Week 13","November 24",Home,"Buffalo Bills",Q4,Rushing,"Hugh Millen",,,,,,5,2,1,,,,
1991,13,REG,"1991 Week 13","November 24",Home,"Buffalo Bills",Q4,Rushing,"Leonard Russell",,,,,,5,1,0,,,,
1991,13,REG,"1991 Week 13","November 24",Home,"Buffalo Bills",Q4,Receiving,"Irving Fryar",,,,,,,,,4,3,62,0
1991,13,REG,"1991 Week 13","November 24",Home,"Buffalo Bills",Q4,Receiving,"Marv Cook",,,,,,,,,5,3,35,0
1991,13,REG,"1991 Week 13","November 24",Home,"Buffalo Bills",Q4,Receiving,"Greg McMurtry",,,,,,,,,1,0,0,0
1991,14,REG,"1991 Week 14","December 1",Away,"Denver Broncos",Q1,Passing,"Hugh Millen",0,2,0,0,0,,,,,,,
1991,14,REG,"1991 Week 14","December 1",Away,"Denver Broncos",Q1,Rushing,"Leonard Russell",,,,,,4,12,0,,,,
1991,14,REG,"1991 Week 14","December 1",Away,"Denver Broncos",Q1,Receiving,"Irving Fryar",,,,,,,,,1,0,0,0
1991,14,REG,"1991 Week 14","December 1",Away,"Denver Broncos",Q1,Receiving,"Marv Cook",,,,,,,,,1,0,0,0
1991,14,REG,"1991 Week 14","December 1",Away,"Denver Broncos",Q2,Passing,"Hugh Millen",7,15,58,2,0,,,,,,,
1991,14,REG,"1991 Week 14","December 1",Away,"Denver Broncos",Q2,Rushing,"Hugh Millen",,,,,,1,7,0,,,,
1991,14,REG,"1991 Week 14","December 1",Away,"Denver Broncos",Q2,Rushing,"Leonard Russell",,,,,,3,6,0,,,,
1991,14,REG,"1991 Week 14","December 1",Away,"Denver Broncos",Q2,Rushing,"Ivy Joe Hunter",,,,,,1,2,0,,,,
1991,14,REG,"1991 Week 14","December 1",Away,"Denver Broncos",Q2,Receiving,"Irving Fryar",,,,,,,,,5,2,23,0
1991,14,REG,"1991 Week 14","December 1",Away,"Denver Broncos",Q2,Receiving,"John Stephens",,,,,,,,,3,3,19,0
